elapsed_time,data
21.1753,"orientation: [0.8557, 0.0651, -0.1924, 0.4759], angular_velocity: [0.0696, -0.2087, -0.0696], linear_acceleration: [0.4141, -0.0703, 0.8750]"
21.2253,"orientation: [0.8556, 0.0652, -0.1929, 0.4759], angular_velocity: [0.0000, 0.0000, 0.0696], linear_acceleration: [0.4141, -0.0781, 0.8867]"
21.2753,"orientation: [0.8555, 0.0654, -0.1933, 0.4758], angular_velocity: [-0.1391, 0.0696, 0.0000], linear_acceleration: [0.4141, -0.0703, 0.8789]"
21.3253,"orientation: [0.8554, 0.0655, -0.1939, 0.4758], angular_velocity: [-0.0696, -0.2087, 0.0000], linear_acceleration: [0.4141, -0.0781, 0.8828]"
21.3753,"orientation: [0.8553, 0.0658, -0.1944, 0.4757], angular_velocity: [-0.0696, -0.2783, 0.0000], linear_acceleration: [0.4141, -0.0703, 0.8789]"
21.4254,"orientation: [0.8553, 0.0660, -0.1949, 0.4756], angular_velocity: [0.0696, -0.1391, -0.1391], linear_acceleration: [0.4062, -0.0742, 0.8672]"
21.4753,"orientation: [0.8552, 0.0662, -0.1953, 0.4755], angular_velocity: [-0.0696, -0.1391, -0.2087], linear_acceleration: [0.4102, -0.0703, 0.8750]"
21.5254,"orientation: [0.8551, 0.0663, -0.1956, 0.4754], angular_velocity: [0.1391, 0.1391, 0.0000], linear_acceleration: [0.4102, -0.0781, 0.8867]"
21.5753,"orientation: [0.8551, 0.0665, -0.1959, 0.4755], angular_velocity: [0.1391, 0.2087, 0.1391], linear_acceleration: [0.4102, -0.0742, 0.8750]"
21.6253,"orientation: [0.8550, 0.0667, -0.1963, 0.4754], angular_velocity: [0.1391, -0.1391, -0.0696], linear_acceleration: [0.4062, -0.0742, 0.8828]"
21.6753,"orientation: [0.8549, 0.0668, -0.1967, 0.4753], angular_velocity: [-0.2783, -0.1391, -0.0696], linear_acceleration: [0.4102, -0.0664, 0.8789]"
21.7252,"orientation: [0.8549, 0.0670, -0.1970, 0.4752], angular_velocity: [0.0696, 0.0000, -0.0696], linear_acceleration: [0.4062, -0.0664, 0.8828]"
21.7754,"orientation: [0.8548, 0.0672, -0.1974, 0.4752], angular_velocity: [0.0000, -0.0696, 0.0000], linear_acceleration: [0.4141, -0.0742, 0.8789]"
21.8252,"orientation: [0.8548, 0.0672, -0.1976, 0.4750], angular_velocity: [-0.2087, 0.0696, -0.2783], linear_acceleration: [0.4023, -0.0703, 0.8906]"
21.8753,"orientation: [0.8547, 0.0674, -0.1981, 0.4751], angular_velocity: [0.0000, -0.2783, 0.2783], linear_acceleration: [0.4141, -0.0742, 0.8828]"
21.9253,"orientation: [0.8546, 0.0677, -0.1985, 0.4751], angular_velocity: [0.0000, -0.2783, 0.0696], linear_acceleration: [0.4141, -0.0703, 0.8789]"
21.9753,"orientation: [0.8545, 0.0677, -0.1989, 0.4751], angular_velocity: [0.0696, -0.0696, 0.1391], linear_acceleration: [0.4102, -0.0820, 0.8906]"
22.0254,"orientation: [0.8544, 0.0678, -0.1992, 0.4751], angular_velocity: [0.0696, -0.1391, -0.0696], linear_acceleration: [0.4102, -0.0781, 0.8828]"
22.0753,"orientation: [0.8544, 0.0679, -0.1994, 0.4751], angular_velocity: [-0.0696, 0.2087, 0.0696], linear_acceleration: [0.4062, -0.0703, 0.8828]"
22.1252,"orientation: [0.8542, 0.0678, -0.1998, 0.4751], angular_velocity: [0.0000, 0.0696, 0.2087], linear_acceleration: [0.4141, -0.0859, 0.8828]"
22.1753,"orientation: [0.8541, 0.0679, -0.2002, 0.4752], angular_velocity: [0.0000, 0.0696, 0.2087], linear_acceleration: [0.4219, -0.0781, 0.8828]"
22.2253,"orientation: [0.8540, 0.0680, -0.2006, 0.4752], angular_velocity: [-0.0696, 0.1391, 0.1391], linear_acceleration: [0.4141, -0.0781, 0.8750]"
22.2753,"orientation: [0.8539, 0.0680, -0.2009, 0.4752], angular_velocity: [0.0000, 0.2087, 0.1391], linear_acceleration: [0.4180, -0.0781, 0.8828]"
22.3252,"orientation: [0.8538, 0.0682, -0.2012, 0.4753], angular_velocity: [0.1391, -0.2783, 0.4174], linear_acceleration: [0.4102, -0.0703, 0.8828]"
22.3753,"orientation: [0.8537, 0.0683, -0.2015, 0.4753], angular_velocity: [-0.1391, -0.2087, 0.0000], linear_acceleration: [0.4062, -0.0742, 0.8828]"
22.4252,"orientation: [0.8537, 0.0684, -0.2017, 0.4753], angular_velocity: [0.0000, 0.0696, 0.0000], linear_acceleration: [0.4062, -0.0742, 0.8789]"
22.4753,"orientation: [0.8536, 0.0685, -0.2020, 0.4753], angular_velocity: [-0.1391, -0.2783, 0.1391], linear_acceleration: [0.4023, -0.0664, 0.8789]"
22.5252,"orientation: [0.8535, 0.0686, -0.2022, 0.4753], angular_velocity: [0.1391, 0.0696, 0.1391], linear_acceleration: [0.4062, -0.0742, 0.8828]"
22.5752,"orientation: [0.8534, 0.0686, -0.2025, 0.4753], angular_velocity: [-0.1391, -0.1391, 0.2087], linear_acceleration: [0.4102, -0.0820, 0.8867]"
22.6252,"orientation: [0.8534, 0.0685, -0.2027, 0.4753], angular_velocity: [-0.2783, 0.2783, -0.0696], linear_acceleration: [0.4141, -0.0781, 0.8867]"
22.6753,"orientation: [0.8534, 0.0686, -0.2031, 0.4752], angular_velocity: [0.1391, -0.0696, -0.2087], linear_acceleration: [0.4141, -0.0820, 0.8789]"
22.7252,"orientation: [0.8533, 0.0688, -0.2034, 0.4752], angular_velocity: [0.0696, 0.0000, 0.0696], linear_acceleration: [0.4180, -0.0703, 0.8789]"
22.7753,"orientation: [0.8532, 0.0689, -0.2036, 0.4752], angular_velocity: [-0.1391, -0.0696, 0.2087], linear_acceleration: [0.4102, -0.0742, 0.8867]"
22.8252,"orientation: [0.8531, 0.0691, -0.2039, 0.4752], angular_velocity: [0.0696, -0.2783, -0.0696], linear_acceleration: [0.4102, -0.0742, 0.8789]"
22.8754,"orientation: [0.8531, 0.0692, -0.2040, 0.4752], angular_velocity: [0.0696, 0.0000, 0.0696], linear_acceleration: [0.4062, -0.0703, 0.8867]"
22.9252,"orientation: [0.8531, 0.0693, -0.2042, 0.4752], angular_velocity: [0.0000, 0.0000, 0.0696], linear_acceleration: [0.4102, -0.0703, 0.8828]"
22.9753,"orientation: [0.8530, 0.0694, -0.2043, 0.4751], angular_velocity: [0.0696, -0.2087, -0.0696], linear_acceleration: [0.3984, -0.0703, 0.8867]"
23.0252,"orientation: [0.8529, 0.0694, -0.2046, 0.4752], angular_velocity: [0.0000, -0.1391, 0.3478], linear_acceleration: [0.4062, -0.0781, 0.8828]"
23.0753,"orientation: [0.8528, 0.0695, -0.2047, 0.4753], angular_velocity: [0.1391, -0.0696, 0.2087], linear_acceleration: [0.4102, -0.0742, 0.8906]"
23.1252,"orientation: [0.8528, 0.0696, -0.2049, 0.4753], angular_velocity: [-0.1391, -0.0696, -0.0696], linear_acceleration: [0.4102, -0.0742, 0.8906]"
23.1753,"orientation: [0.8528, 0.0697, -0.2050, 0.4752], angular_velocity: [0.1391, 0.2087, -0.1391], linear_acceleration: [0.4102, -0.0742, 0.8828]"
23.2253,"orientation: [0.8529, 0.0699, -0.2049, 0.4751], angular_velocity: [0.2087, 0.1391, -0.2087], linear_acceleration: [0.3984, -0.0664, 0.8750]"
23.2752,"orientation: [0.8528, 0.0700, -0.2051, 0.4752], angular_velocity: [0.1391, -0.1391, 0.1391], linear_acceleration: [0.4062, -0.0742, 0.8789]"
23.3252,"orientation: [0.8527, 0.0701, -0.2053, 0.4752], angular_velocity: [0.0000, -0.2087, 0.0696], linear_acceleration: [0.4102, -0.0742, 0.8906]"
23.3753,"orientation: [0.8527, 0.0701, -0.2054, 0.4752], angular_velocity: [0.1391, 0.1391, 0.1391], linear_acceleration: [0.4062, -0.0742, 0.8828]"
23.4253,"orientation: [0.8527, 0.0702, -0.2056, 0.4751], angular_velocity: [-0.1391, -0.1391, -0.2087], linear_acceleration: [0.4102, -0.0742, 0.8867]"
23.4753,"orientation: [0.8526, 0.0703, -0.2058, 0.4751], angular_velocity: [0.0000, -0.1391, 0.0696], linear_acceleration: [0.4102, -0.0703, 0.8867]"
23.5252,"orientation: [0.8526, 0.0704, -0.2061, 0.4751], angular_velocity: [0.0000, -0.2783, 0.0000], linear_acceleration: [0.4102, -0.0742, 0.8789]"
23.5752,"orientation: [0.8524, 0.0706, -0.2063, 0.4752], angular_velocity: [0.2087, -0.1391, 0.2783], linear_acceleration: [0.4141, -0.0781, 0.8750]"
23.6252,"orientation: [0.8524, 0.0705, -0.2063, 0.4752], angular_velocity: [-0.1391, 0.3478, 0.0000], linear_acceleration: [0.4062, -0.0703, 0.8789]"
23.6752,"orientation: [0.8524, 0.0706, -0.2066, 0.4752], angular_velocity: [-0.0696, -0.2783, 0.0696], linear_acceleration: [0.4102, -0.0742, 0.8867]"
23.7253,"orientation: [0.8523, 0.0706, -0.2068, 0.4752], angular_velocity: [-0.0696, -0.1391, 0.2087], linear_acceleration: [0.4141, -0.0781, 0.8867]"
23.7753,"orientation: [0.8522, 0.0707, -0.2070, 0.4752], angular_velocity: [0.0696, 0.1391, 0.0696], linear_acceleration: [0.4180, -0.0742, 0.8828]"
23.8252,"orientation: [0.8522, 0.0707, -0.2071, 0.4752], angular_velocity: [0.0000, 0.0696, 0.0000], linear_acceleration: [0.4141, -0.0742, 0.8867]"
23.8753,"orientation: [0.8522, 0.0709, -0.2071, 0.4752], angular_velocity: [0.0696, 0.0000, 0.1391], linear_acceleration: [0.4062, -0.0664, 0.8867]"
23.9252,"orientation: [0.8521, 0.0709, -0.2072, 0.4753], angular_velocity: [0.0000, -0.0696, 0.1391], linear_acceleration: [0.4062, -0.0703, 0.8828]"
23.9753,"orientation: [0.8521, 0.0710, -0.2074, 0.4753], angular_velocity: [0.0000, -0.2087, 0.1391], linear_acceleration: [0.4062, -0.0703, 0.8789]"
24.0252,"orientation: [0.8521, 0.0710, -0.2073, 0.4753], angular_velocity: [0.0000, 0.2087, -0.0696], linear_acceleration: [0.3984, -0.0703, 0.8828]"
24.0752,"orientation: [0.8521, 0.0711, -0.2074, 0.4753], angular_velocity: [0.0000, 0.0696, 0.0696], linear_acceleration: [0.4141, -0.0742, 0.8828]"
24.1252,"orientation: [0.8520, 0.0712, -0.2076, 0.4753], angular_velocity: [-0.0696, -0.2087, 0.0696], linear_acceleration: [0.4102, -0.0703, 0.8828]"
24.1753,"orientation: [0.8520, 0.0713, -0.2076, 0.4753], angular_velocity: [0.0696, 0.0000, 0.1391], linear_acceleration: [0.4062, -0.0703, 0.8828]"
24.2253,"orientation: [0.8520, 0.0713, -0.2076, 0.4753], angular_velocity: [0.0000, 0.2783, -0.0696], linear_acceleration: [0.4102, -0.0703, 0.8867]"
24.2753,"orientation: [0.8520, 0.0713, -0.2077, 0.4753], angular_velocity: [-0.0696, 0.1391, 0.0696], linear_acceleration: [0.4180, -0.0742, 0.8828]"
24.3252,"orientation: [0.8519, 0.0713, -0.2078, 0.4754], angular_velocity: [0.1391, 0.2087, 0.2087], linear_acceleration: [0.4141, -0.0742, 0.8906]"
24.3753,"orientation: [0.8518, 0.0713, -0.2080, 0.4755], angular_velocity: [-0.1391, -0.0696, 0.2783], linear_acceleration: [0.4141, -0.0742, 0.8828]"
24.4253,"orientation: [0.8518, 0.0713, -0.2080, 0.4755], angular_velocity: [0.0000, 0.0000, 0.0696], linear_acceleration: [0.4023, -0.0781, 0.8828]"
24.4753,"orientation: [0.8518, 0.0714, -0.2082, 0.4755], angular_velocity: [0.0696, -0.1391, -0.0696], linear_acceleration: [0.4180, -0.0781, 0.8867]"
24.5252,"orientation: [0.8517, 0.0714, -0.2083, 0.4755], angular_velocity: [-0.0696, -0.2087, 0.0696], linear_acceleration: [0.4023, -0.0703, 0.8750]"
24.5753,"orientation: [0.8517, 0.0715, -0.2084, 0.4756], angular_velocity: [0.0696, 0.0000, 0.2783], linear_acceleration: [0.4062, -0.0742, 0.8867]"
24.6252,"orientation: [0.8516, 0.0714, -0.2084, 0.4756], angular_velocity: [-0.2087, 0.0000, 0.0696], linear_acceleration: [0.4102, -0.0703, 0.8906]"
24.6753,"orientation: [0.8516, 0.0714, -0.2086, 0.4756], angular_velocity: [-0.1391, -0.1391, 0.2087], linear_acceleration: [0.4062, -0.0742, 0.8711]"
24.7252,"orientation: [0.8515, 0.0715, -0.2087, 0.4756], angular_velocity: [-0.0696, -0.1391, 0.0696], linear_acceleration: [0.4062, -0.0703, 0.8789]"
24.7753,"orientation: [0.8515, 0.0716, -0.2088, 0.4757], angular_velocity: [0.0000, 0.0696, 0.2087], linear_acceleration: [0.4141, -0.0664, 0.8828]"
24.8252,"orientation: [0.8515, 0.0716, -0.2088, 0.4757], angular_velocity: [0.0000, 0.0696, 0.0696], linear_acceleration: [0.4102, -0.0742, 0.8828]"
24.8753,"orientation: [0.8515, 0.0718, -0.2089, 0.4756], angular_velocity: [0.2087, -0.1391, -0.2783], linear_acceleration: [0.4062, -0.0742, 0.8789]"
24.9251,"orientation: [0.8515, 0.0717, -0.2091, 0.4755], angular_velocity: [-0.2783, -0.1391, -0.0696], linear_acceleration: [0.4062, -0.0742, 0.8789]"
24.9752,"orientation: [0.8515, 0.0717, -0.2092, 0.4755], angular_velocity: [0.0000, 0.1391, -0.0696], linear_acceleration: [0.4180, -0.0781, 0.8828]"
25.0252,"orientation: [0.8514, 0.0717, -0.2093, 0.4755], angular_velocity: [-0.1391, -0.1391, 0.2087], linear_acceleration: [0.4141, -0.0742, 0.8867]"
25.0752,"orientation: [0.8514, 0.0717, -0.2095, 0.4755], angular_velocity: [-0.0696, 0.0000, 0.0000], linear_acceleration: [0.4102, -0.0820, 0.8828]"
25.1252,"orientation: [0.8514, 0.0717, -0.2095, 0.4756], angular_velocity: [0.1391, 0.1391, 0.0696], linear_acceleration: [0.4141, -0.0742, 0.8867]"
25.1753,"orientation: [0.8514, 0.0719, -0.2094, 0.4756], angular_velocity: [0.0696, 0.0696, 0.0000], linear_acceleration: [0.4141, -0.0664, 0.8867]"
25.2253,"orientation: [0.8513, 0.0719, -0.2096, 0.4756], angular_velocity: [0.0696, 0.0000, 0.2087], linear_acceleration: [0.4180, -0.0820, 0.8828]"
25.2753,"orientation: [0.8513, 0.0719, -0.2096, 0.4756], angular_velocity: [0.0000, -0.0696, -0.2087], linear_acceleration: [0.4023, -0.0703, 0.8867]"
25.3253,"orientation: [0.8513, 0.0720, -0.2096, 0.4756], angular_velocity: [0.1391, 0.0000, 0.1391], linear_acceleration: [0.4102, -0.0742, 0.8828]"
25.3753,"orientation: [0.8513, 0.0720, -0.2096, 0.4756], angular_velocity: [-0.1391, -0.0696, 0.0696], linear_acceleration: [0.4102, -0.0703, 0.8867]"
25.4253,"orientation: [0.8513, 0.0720, -0.2097, 0.4755], angular_velocity: [-0.0696, 0.0000, -0.3478], linear_acceleration: [0.4102, -0.0781, 0.8828]"
25.4753,"orientation: [0.8513, 0.0719, -0.2099, 0.4755], angular_velocity: [0.0000, 0.0696, 0.0696], linear_acceleration: [0.4180, -0.0820, 0.8828]"
25.5253,"orientation: [0.8513, 0.0720, -0.2098, 0.4755], angular_velocity: [0.0000, 0.1391, 0.0696], linear_acceleration: [0.4102, -0.0664, 0.8789]"
25.5753,"orientation: [0.8512, 0.0721, -0.2098, 0.4756], angular_velocity: [0.0000, 0.0000, 0.2087], linear_acceleration: [0.4062, -0.0664, 0.8828]"
25.6253,"orientation: [0.8512, 0.0721, -0.2099, 0.4756], angular_velocity: [0.0696, -0.0696, 0.0000], linear_acceleration: [0.4102, -0.0820, 0.8789]"
25.6753,"orientation: [0.8512, 0.0722, -0.2099, 0.4756], angular_velocity: [0.0000, -0.1391, 0.0696], linear_acceleration: [0.4023, -0.0664, 0.8828]"
25.7252,"orientation: [0.8511, 0.0723, -0.2099, 0.4757], angular_velocity: [0.2783, -0.0696, 0.2087], linear_acceleration: [0.4102, -0.0742, 0.8828]"
25.7753,"orientation: [0.8511, 0.0723, -0.2099, 0.4757], angular_velocity: [-0.0696, 0.0696, 0.0000], linear_acceleration: [0.4141, -0.0703, 0.8828]"
25.8253,"orientation: [0.8511, 0.0723, -0.2098, 0.4758], angular_velocity: [0.1391, 0.4174, 0.1391], linear_acceleration: [0.4102, -0.0703, 0.8750]"
25.8753,"orientation: [0.8510, 0.0723, -0.2101, 0.4758], angular_velocity: [-0.2087, -0.1391, 0.1391], linear_acceleration: [0.4258, -0.0781, 0.8828]"
25.9253,"orientation: [0.8511, 0.0722, -0.2100, 0.4758], angular_velocity: [-0.1391, 0.3478, 0.0000], linear_acceleration: [0.4102, -0.0742, 0.8906]"
25.9753,"orientation: [0.8511, 0.0722, -0.2100, 0.4758], angular_velocity: [-0.0696, 0.0000, 0.1391], linear_acceleration: [0.4102, -0.0742, 0.8867]"
26.0252,"orientation: [0.8511, 0.0722, -0.2100, 0.4757], angular_velocity: [-0.1391, 0.1391, -0.2087], linear_acceleration: [0.4102, -0.0703, 0.8828]"
26.0753,"orientation: [0.8511, 0.0724, -0.2100, 0.4756], angular_velocity: [0.0696, -0.2087, -0.1391], linear_acceleration: [0.4062, -0.0664, 0.8789]"
26.1252,"orientation: [0.8511, 0.0725, -0.2101, 0.4756], angular_velocity: [0.1391, -0.0696, -0.0696], linear_acceleration: [0.4141, -0.0703, 0.8789]"
26.1753,"orientation: [0.8510, 0.0726, -0.2101, 0.4758], angular_velocity: [0.0696, -0.1391, 0.4174], linear_acceleration: [0.4102, -0.0703, 0.8828]"
26.2253,"orientation: [0.8510, 0.0727, -0.2100, 0.4759], angular_velocity: [0.2087, 0.0000, 0.2783], linear_acceleration: [0.4023, -0.0664, 0.8828]"
26.2752,"orientation: [0.8510, 0.0727, -0.2099, 0.4759], angular_velocity: [0.0000, 0.0000, 0.0000], linear_acceleration: [0.4023, -0.0742, 0.8867]"
26.3252,"orientation: [0.8510, 0.0728, -0.2100, 0.4759], angular_velocity: [0.1391, 0.1391, -0.0696], linear_acceleration: [0.4219, -0.0742, 0.8789]"
26.3753,"orientation: [0.8509, 0.0728, -0.2101, 0.4758], angular_velocity: [0.0000, -0.0696, 0.0000], linear_acceleration: [0.4180, -0.0781, 0.8828]"
26.4253,"orientation: [0.8509, 0.0728, -0.2101, 0.4759], angular_velocity: [-0.1391, 0.2087, 0.1391], linear_acceleration: [0.4102, -0.0664, 0.8789]"
26.4753,"orientation: [0.8509, 0.0728, -0.2101, 0.4759], angular_velocity: [0.1391, -0.0696, 0.0000], linear_acceleration: [0.4102, -0.0742, 0.8906]"
26.5252,"orientation: [0.8509, 0.0730, -0.2102, 0.4759], angular_velocity: [0.1391, -0.1391, 0.1391], linear_acceleration: [0.4180, -0.0742, 0.8828]"
26.5753,"orientation: [0.8508, 0.0729, -0.2103, 0.4759], angular_velocity: [0.0000, -0.0696, 0.0000], linear_acceleration: [0.4141, -0.0781, 0.8828]"
26.6252,"orientation: [0.8508, 0.0729, -0.2103, 0.4760], angular_velocity: [0.0696, 0.0696, 0.1391], linear_acceleration: [0.4102, -0.0742, 0.8828]"
26.6752,"orientation: [0.8508, 0.0730, -0.2102, 0.4760], angular_velocity: [0.1391, -0.0696, -0.0696], linear_acceleration: [0.4062, -0.0742, 0.8828]"
26.7253,"orientation: [0.8508, 0.0729, -0.2103, 0.4760], angular_velocity: [-0.2087, 0.0000, 0.0696], linear_acceleration: [0.4102, -0.0742, 0.8867]"
26.7753,"orientation: [0.8508, 0.0728, -0.2104, 0.4761], angular_velocity: [-0.0696, 0.1391, 0.2087], linear_acceleration: [0.4180, -0.0820, 0.8867]"
26.8252,"orientation: [0.8507, 0.0728, -0.2105, 0.4761], angular_velocity: [-0.1391, -0.2783, 0.2087], linear_acceleration: [0.4062, -0.0742, 0.8828]"
26.8753,"orientation: [0.8506, 0.0728, -0.2104, 0.4763], angular_velocity: [0.1391, 0.0000, 0.3478], linear_acceleration: [0.4062, -0.0742, 0.8828]"
26.9252,"orientation: [0.8506, 0.0726, -0.2105, 0.4763], angular_velocity: [-0.2087, 0.0000, 0.1391], linear_acceleration: [0.4141, -0.0781, 0.8867]"
26.9753,"orientation: [0.8506, 0.0728, -0.2105, 0.4763], angular_velocity: [0.0000, -0.1391, 0.0696], linear_acceleration: [0.4141, -0.0664, 0.8867]"
27.0252,"orientation: [0.8506, 0.0728, -0.2106, 0.4763], angular_velocity: [0.0000, 0.0000, -0.1391], linear_acceleration: [0.4180, -0.0742, 0.8828]"
27.0754,"orientation: [0.8506, 0.0728, -0.2106, 0.4763], angular_velocity: [-0.1391, 0.0696, 0.2087], linear_acceleration: [0.4062, -0.0664, 0.8750]"
27.1253,"orientation: [0.8505, 0.0728, -0.2107, 0.4764], angular_velocity: [-0.1391, 0.0000, 0.2087], linear_acceleration: [0.4141, -0.0781, 0.8750]"
27.1753,"orientation: [0.8504, 0.0727, -0.2107, 0.4765], angular_velocity: [0.0696, -0.2087, 0.2783], linear_acceleration: [0.4062, -0.0781, 0.8828]"
27.2253,"orientation: [0.8504, 0.0727, -0.2107, 0.4766], angular_velocity: [0.0000, -0.1391, 0.2087], linear_acceleration: [0.4023, -0.0703, 0.8828]"
27.2753,"orientation: [0.8504, 0.0728, -0.2107, 0.4766], angular_velocity: [0.0696, -0.0696, 0.0696], linear_acceleration: [0.4102, -0.0703, 0.8828]"
27.3252,"orientation: [0.8504, 0.0729, -0.2107, 0.4766], angular_velocity: [-0.2087, -0.1391, 0.0696], linear_acceleration: [0.4102, -0.0664, 0.8789]"
27.3753,"orientation: [0.8503, 0.0727, -0.2108, 0.4767], angular_velocity: [0.0000, 0.0696, 0.1391], linear_acceleration: [0.4141, -0.0859, 0.8828]"
27.4252,"orientation: [0.8504, 0.0727, -0.2107, 0.4767], angular_velocity: [0.0000, 0.0000, -0.0696], linear_acceleration: [0.4062, -0.0742, 0.8867]"
27.4753,"orientation: [0.8504, 0.0728, -0.2107, 0.4767], angular_velocity: [0.0696, 0.0696, 0.0000], linear_acceleration: [0.4141, -0.0742, 0.8828]"
27.5253,"orientation: [0.8504, 0.0728, -0.2106, 0.4766], angular_velocity: [0.0696, 0.1391, -0.1391], linear_acceleration: [0.4141, -0.0703, 0.8789]"
27.5752,"orientation: [0.8504, 0.0730, -0.2107, 0.4766], angular_velocity: [0.0696, -0.1391, 0.0000], linear_acceleration: [0.4141, -0.0703, 0.8789]"
27.6252,"orientation: [0.8503, 0.0729, -0.2110, 0.4767], angular_velocity: [-0.3478, -0.2783, 0.3478], linear_acceleration: [0.4141, -0.0781, 0.8789]"
27.6753,"orientation: [0.8503, 0.0728, -0.2107, 0.4768], angular_velocity: [0.0696, 0.2783, 0.2087], linear_acceleration: [0.4023, -0.0664, 0.8828]"
27.7252,"orientation: [0.8503, 0.0729, -0.2108, 0.4767], angular_velocity: [-0.0696, -0.0696, -0.1391], linear_acceleration: [0.4180, -0.0742, 0.8750]"
27.7753,"orientation: [0.8502, 0.0729, -0.2109, 0.4768], angular_velocity: [0.0000, -0.1391, 0.2087], linear_acceleration: [0.4141, -0.0742, 0.8867]"
27.8253,"orientation: [0.8502, 0.0730, -0.2107, 0.4769], angular_velocity: [0.2087, -0.0696, 0.1391], linear_acceleration: [0.3984, -0.0703, 0.8828]"
27.8753,"orientation: [0.8502, 0.0731, -0.2107, 0.4769], angular_velocity: [0.0696, 0.0000, 0.0696], linear_acceleration: [0.4102, -0.0703, 0.8789]"
27.9252,"orientation: [0.8502, 0.0731, -0.2105, 0.4769], angular_velocity: [0.0000, 0.2087, 0.1391], linear_acceleration: [0.4062, -0.0664, 0.8828]"
27.9752,"orientation: [0.8502, 0.0731, -0.2104, 0.4770], angular_velocity: [0.0000, 0.0696, 0.1391], linear_acceleration: [0.4141, -0.0664, 0.8867]"
28.0252,"orientation: [0.8502, 0.0730, -0.2102, 0.4771], angular_velocity: [-0.1391, 0.4870, 0.2783], linear_acceleration: [0.4062, -0.0703, 0.8828]"
28.0753,"orientation: [0.8502, 0.0730, -0.2102, 0.4771], angular_velocity: [0.0696, 0.0000, 0.0000], linear_acceleration: [0.4062, -0.0703, 0.8711]"
28.1252,"orientation: [0.8502, 0.0732, -0.2103, 0.4771], angular_velocity: [0.1391, -0.2087, 0.1391], linear_acceleration: [0.4180, -0.0703, 0.8789]"
28.1753,"orientation: [0.8502, 0.0733, -0.2103, 0.4771], angular_velocity: [0.0696, -0.2783, -0.0696], linear_acceleration: [0.4062, -0.0703, 0.8828]"
28.2254,"orientation: [0.8502, 0.0734, -0.2103, 0.4771], angular_velocity: [0.0696, -0.2087, -0.0696], linear_acceleration: [0.4062, -0.0742, 0.8867]"
28.2753,"orientation: [0.8503, 0.0734, -0.2101, 0.4770], angular_velocity: [0.0000, 0.0696, -0.2783], linear_acceleration: [0.4062, -0.0664, 0.8789]"
28.3252,"orientation: [0.8503, 0.0735, -0.2102, 0.4769], angular_velocity: [0.0000, -0.1391, -0.0696], linear_acceleration: [0.4102, -0.0742, 0.8789]"
28.3753,"orientation: [0.8502, 0.0734, -0.2102, 0.4771], angular_velocity: [0.0696, 0.0000, 0.4174], linear_acceleration: [0.4062, -0.0781, 0.8789]"
28.4252,"orientation: [0.8501, 0.0734, -0.2102, 0.4772], angular_velocity: [0.2087, -0.0696, 0.1391], linear_acceleration: [0.4141, -0.0820, 0.8867]"
28.4753,"orientation: [0.8501, 0.0734, -0.2102, 0.4773], angular_velocity: [0.1391, -0.1391, 0.2087], linear_acceleration: [0.4102, -0.0781, 0.8789]"
28.5256,"orientation: [0.8500, 0.0735, -0.2103, 0.4773], angular_velocity: [0.0000, -0.0696, 0.1391], linear_acceleration: [0.4141, -0.0703, 0.8711]"
28.5753,"orientation: [0.8500, 0.0735, -0.2104, 0.4773], angular_velocity: [0.1391, -0.0696, -0.0696], linear_acceleration: [0.4141, -0.0820, 0.8867]"
28.6253,"orientation: [0.8500, 0.0735, -0.2102, 0.4774], angular_velocity: [0.2087, 0.0696, 0.0696], linear_acceleration: [0.4062, -0.0703, 0.8828]"
28.6753,"orientation: [0.8500, 0.0735, -0.2103, 0.4773], angular_velocity: [-0.1391, 0.0696, -0.0696], linear_acceleration: [0.4180, -0.0703, 0.8750]"
28.7253,"orientation: [0.8499, 0.0734, -0.2103, 0.4775], angular_velocity: [0.0000, -0.0696, 0.2783], linear_acceleration: [0.4141, -0.0820, 0.8867]"
28.7753,"orientation: [0.8499, 0.0734, -0.2103, 0.4775], angular_velocity: [0.0000, -0.1391, 0.0696], linear_acceleration: [0.4023, -0.0742, 0.8867]"
28.8253,"orientation: [0.8500, 0.0735, -0.2102, 0.4775], angular_velocity: [-0.0696, 0.1391, -0.0696], linear_acceleration: [0.4141, -0.0664, 0.8789]"
28.8753,"orientation: [0.8499, 0.0734, -0.2102, 0.4775], angular_velocity: [-0.1391, -0.1391, 0.2087], linear_acceleration: [0.4023, -0.0703, 0.8750]"
28.9253,"orientation: [0.8499, 0.0735, -0.2103, 0.4775], angular_velocity: [-0.1391, -0.1391, -0.0696], linear_acceleration: [0.4141, -0.0703, 0.8789]"
28.9753,"orientation: [0.8499, 0.0735, -0.2102, 0.4775], angular_velocity: [0.0696, -0.0696, 0.1391], linear_acceleration: [0.4102, -0.0742, 0.8867]"
29.0252,"orientation: [0.8499, 0.0735, -0.2101, 0.4776], angular_velocity: [0.1391, 0.1391, 0.0696], linear_acceleration: [0.4141, -0.0703, 0.8828]"
29.0753,"orientation: [0.8499, 0.0735, -0.2102, 0.4775], angular_velocity: [-0.1391, 0.0000, 0.0000], linear_acceleration: [0.4180, -0.0742, 0.8789]"
29.1252,"orientation: [0.8499, 0.0735, -0.2102, 0.4776], angular_velocity: [0.2087, 0.1391, 0.0696], linear_acceleration: [0.4141, -0.0781, 0.8867]"
