elapsed_time,data
15.8618,232.5944366455078
15.9127,232.5944366455078
15.9618,232.5944366455078
16.0127,232.9095001220703
16.0618,233.2216796875
16.1126,232.27645874023438
16.1618,232.01510620117188
16.2127,232.85923767089844
16.2618,232.3874969482422
16.3127,232.9095001220703
16.3618,231.81729125976562
16.4126,232.9095001220703
16.4618,232.64706420898438
16.5127,232.07350158691406
16.5618,232.64706420898438
16.6128,233.4874725341797
16.6618,231.95555114746094
16.7127,232.85923767089844
16.7618,232.85923767089844
16.8127,234.6459503173828
16.8618,232.9095001220703
16.9121,233.17481994628906
16.9618,232.85923767089844
17.0129,232.01510620117188
17.0619,233.2216796875
17.1127,232.5944366455078
17.1618,233.1269989013672
17.2126,232.01510620117188
17.2618,233.2216796875
17.3126,231.69482421875
17.3618,233.1269989013672
17.4125,232.01510620117188
17.4619,231.43699645996094
17.5126,231.75668334960938
17.5619,232.64706420898438
17.6125,232.9095001220703
17.6619,233.17481994628906
17.7126,233.2216796875
17.7619,233.2216796875
17.8125,232.85923767089844
17.8619,232.9095001220703
17.9125,232.33250427246094
17.9619,233.2216796875
18.0125,232.27645874023438
18.0619,232.95877075195312
18.1125,233.4874725341797
18.1619,233.8374481201172
18.2125,232.33250427246094
18.2619,233.7561798095703
18.3125,231.69482421875
18.3620,233.7561798095703
18.4126,231.75668334960938
18.4619,233.4874725341797
18.5125,231.75668334960938
18.5619,233.7142791748047
18.6125,231.95555114746094
18.6619,233.7561798095703
18.7126,231.43699645996094
18.7619,233.17481994628906
18.8125,232.01510620117188
18.8619,232.9095001220703
18.9125,232.01510620117188
18.9619,233.17481994628906
19.0126,232.01510620117188
19.0619,233.4874725341797
19.1125,231.69482421875
19.1619,234.0663299560547
19.2125,231.11444091796875
19.2619,234.0663299560547
19.3125,232.64706420898438
19.3619,233.7561798095703
19.4125,232.07350158691406
19.4619,234.0663299560547
19.5125,232.85923767089844
19.5619,233.7561798095703
19.6125,231.75668334960938
19.6620,234.9506378173828
19.7125,231.43699645996094
19.7619,233.8374481201172
19.8125,231.81729125976562
19.8619,233.79721069335938
19.9125,231.18206787109375
19.9619,233.4874725341797
20.0126,230.28477478027344
20.0619,234.0663299560547
20.1125,232.33250427246094
20.1619,232.33250427246094
20.2126,232.5944366455078
20.2619,234.0663299560547
20.3125,231.37159729003906
20.3620,233.2216796875
20.4125,232.01510620117188
20.4619,233.79721069335938
20.5125,232.27645874023438
20.5619,234.33836364746094
20.6125,231.75668334960938
20.6619,233.8374481201172
20.7126,231.43699645996094
20.7619,234.14108276367188
20.8126,232.85923767089844
20.8619,234.30239868164062
20.9126,230.0369415283203
20.9619,234.37356567382812
21.0125,231.18206787109375
21.0619,234.6779327392578
21.1125,231.11444091796875
21.1619,234.1040802001953
21.2126,231.11444091796875
21.2619,234.9212646484375
21.3125,231.43699645996094
21.3620,234.02780151367188
21.4126,230.92996215820312
21.4619,233.79721069335938
21.5125,231.43699645996094
21.5619,233.4874725341797
21.6125,231.11444091796875
21.6619,234.6459503173828
21.7125,230.6087646484375
21.7618,234.9794158935547
21.8125,231.75668334960938
21.8619,233.4874725341797
21.9125,231.37159729003906
21.9619,234.9506378173828
22.0125,231.11444091796875
22.0619,234.9794158935547
22.1125,232.01510620117188
22.1619,234.9794158935547
22.2125,231.43699645996094
22.2619,234.1040802001953
22.3125,231.43699645996094
22.3619,234.9212646484375
22.4125,230.5354766845703
22.4619,234.6779327392578
22.5126,230.5354766845703
22.5619,234.9506378173828
22.6125,230.5354766845703
22.6619,234.30239868164062
22.7125,231.69482421875
22.7619,234.02780151367188
22.8126,231.18206787109375
22.8619,234.37356567382812
22.9125,230.92996215820312
22.9619,234.02780151367188
23.0126,231.43699645996094
23.0619,235.2262420654297
23.1126,231.69482421875
23.1619,234.37356567382812
23.2126,230.28477478027344
23.2619,234.9212646484375
23.3125,231.43699645996094
23.3619,234.37356567382812
23.4125,231.43699645996094
23.4619,234.9506378173828
23.5125,231.50108337402344
23.5619,233.4874725341797
23.6125,231.37159729003906
23.6619,234.0663299560547
23.7126,230.92996215820312
23.7619,234.6779327392578
23.8125,230.86016845703125
23.8619,234.6779327392578
23.9125,230.86016845703125
23.9619,234.6133270263672
24.0125,231.11444091796875
24.0619,233.7561798095703
24.1125,231.50108337402344
24.1619,233.17481994628906
24.2126,230.92996215820312
24.2619,234.6459503173828
24.3125,231.43699645996094
24.3619,233.7142791748047
24.4126,230.86016845703125
24.4619,234.9212646484375
24.5126,231.11444091796875
24.5619,234.6459503173828
24.6125,230.86016845703125
24.6619,234.6459503173828
24.7125,231.37159729003906
24.7619,234.8913116455078
24.8125,232.33250427246094
24.8619,233.9884796142578
24.9125,231.50108337402344
24.9619,234.6459503173828
25.0125,231.18206787109375
25.0619,234.6459503173828
25.1125,231.50108337402344
25.1620,234.6779327392578
25.2125,230.86016845703125
25.2619,234.37356567382812
25.3125,231.18206787109375
25.3619,234.6459503173828
25.4125,230.5354766845703
25.4619,233.2216796875
25.5125,230.92996215820312
25.5619,235.2262420654297
25.6125,230.86016845703125
25.6619,235.2262420654297
25.7125,231.95555114746094
25.7619,234.6779327392578
25.8125,231.24832153320312
25.8620,234.30239868164062
25.9125,230.86016845703125
25.9619,234.37356567382812
26.0125,230.86016845703125
26.0619,234.30239868164062
26.1125,231.75668334960938
26.1619,234.9212646484375
26.2126,231.43699645996094
26.2619,234.02780151367188
26.3125,231.69482421875
26.3620,234.0663299560547
26.4126,230.5354766845703
26.4619,234.9212646484375
26.5125,230.86016845703125
26.5619,234.37356567382812
26.6126,230.6087646484375
26.6619,234.37356567382812
26.7126,231.18206787109375
26.7619,234.0663299560547
26.8125,230.78900146484375
26.8619,234.02780151367188
26.9125,230.28477478027344
26.9619,234.6133270263672
27.0126,231.50108337402344
27.0619,234.33836364746094
27.1125,230.78900146484375
27.1619,234.6459503173828
27.2125,229.9579620361328
27.2619,234.33836364746094
27.3126,230.6087646484375
27.3619,234.6459503173828
27.4125,231.18206787109375
27.4619,234.6459503173828
27.5125,231.50108337402344
27.5619,234.9212646484375
27.6125,230.5354766845703
27.6619,234.0663299560547
27.7125,230.78900146484375
27.7619,234.6459503173828
27.8126,230.36016845703125
27.8619,234.0663299560547
27.9125,230.28477478027344
27.9618,234.6459503173828
28.0125,230.78900146484375
28.0619,234.6459503173828
28.1125,230.6087646484375
28.1619,233.44305419921875
28.2125,230.71636962890625
28.2619,234.9212646484375
28.3125,230.71636962890625
28.3619,235.25241088867188
28.4125,231.69482421875
28.4620,234.02780151367188
28.5127,231.24832153320312
28.5619,233.7561798095703
28.6125,230.11436462402344
28.6619,234.02780151367188
28.7126,230.5354766845703
28.7619,234.6459503173828
28.8125,231.95555114746094
28.8619,234.9212646484375
28.9125,231.18206787109375
28.9619,234.33836364746094
29.0126,230.6087646484375
29.0619,234.6133270263672
29.1126,231.24832153320312
29.1619,234.6133270263672
29.2126,231.18206787109375
29.2620,234.6779327392578
29.3125,231.11444091796875
29.3619,233.79721069335938
29.4126,231.11444091796875
29.4619,232.85923767089844
29.5125,230.5354766845703
29.5619,234.30239868164062
29.6125,231.37159729003906
29.6619,234.33836364746094
29.7126,230.78900146484375
29.7619,234.6459503173828
29.8125,230.86016845703125
29.8620,234.33836364746094
29.9125,230.86016845703125
29.9619,234.02780151367188
30.0125,230.5354766845703
30.0619,234.37356567382812
30.1125,232.27645874023438
30.1619,233.1269989013672
30.2126,231.69482421875
30.2620,234.9794158935547
30.3125,231.0454559326172
30.3619,234.0663299560547
30.4126,229.29576110839844
30.4620,234.1040802001953
30.5125,230.20787048339844
30.5619,234.37356567382812
30.6125,230.78900146484375
30.6619,234.37356567382812
30.7125,231.37159729003906
30.7618,233.44305419921875
30.8125,231.18206787109375
30.8619,234.33836364746094
30.9125,230.78900146484375
30.9619,234.6779327392578
31.0125,231.0454559326172
31.0620,234.33836364746094
31.1125,230.28477478027344
31.1619,234.9506378173828
31.2126,231.11444091796875
31.2619,234.9212646484375
31.3125,231.11444091796875
31.3620,234.6133270263672
31.4125,231.75668334960938
31.4619,233.7561798095703
31.5125,230.78900146484375
31.5619,234.6779327392578
31.6125,230.92996215820312
31.6619,234.9212646484375
31.7125,230.92996215820312
31.7619,234.6779327392578
31.8126,231.50108337402344
31.8619,234.0663299560547
31.9126,231.11444091796875
31.9619,234.33836364746094
32.0125,231.43699645996094
32.0619,233.4874725341797
32.1125,231.18206787109375
32.1619,233.7142791748047
32.2125,231.18206787109375
32.2620,234.6133270263672
32.3126,231.11444091796875
32.3619,234.37356567382812
32.4125,231.43699645996094
32.4619,234.6459503173828
32.5125,231.43699645996094
32.5619,233.7561798095703
32.6125,231.75668334960938
32.6619,234.8913116455078
32.7126,230.86016845703125
32.7619,233.7561798095703
32.8125,232.21922302246094
32.8619,235.2262420654297
32.9125,230.5354766845703
32.9619,234.6459503173828
33.0125,230.5354766845703
33.0619,234.6459503173828
33.1125,231.11444091796875
33.1619,234.37356567382812
33.2125,230.92996215820312
33.2619,233.44305419921875
33.3125,231.11444091796875
33.3619,234.37356567382812
33.4126,231.37159729003906
33.4619,233.7561798095703
33.5125,230.6087646484375
33.5619,234.0663299560547
33.6126,231.50108337402344
33.6619,234.0663299560547
33.7125,231.75668334960938
33.7619,234.6459503173828
33.8125,231.37159729003906
33.8619,233.4874725341797
33.9125,230.92996215820312
33.9619,233.79721069335938
34.0125,230.6087646484375
34.0619,234.30239868164062
34.1125,231.50108337402344
34.1619,232.85923767089844
34.2125,231.43699645996094
34.2619,234.0663299560547
34.3125,231.50108337402344
34.3619,233.79721069335938
34.4125,231.11444091796875
34.4619,234.02780151367188
34.5125,231.18206787109375
34.5618,233.7561798095703
34.6125,231.43699645996094
34.6619,234.6459503173828
34.7125,231.75668334960938
34.7619,234.1040802001953
34.8125,231.50108337402344
34.8619,233.4874725341797
34.9125,232.07350158691406
34.9619,234.33836364746094
35.0120,230.86016845703125
35.0619,234.33836364746094
35.1125,231.18206787109375
35.1619,234.33836364746094
35.2120,231.75668334960938
35.2619,233.4874725341797
35.3126,230.6087646484375
35.3619,233.7561798095703
35.4125,231.75668334960938
35.4619,233.7561798095703
35.5126,231.69482421875
35.5619,234.0663299560547
35.6126,231.50108337402344
35.6619,233.4874725341797
35.7125,232.13072204589844
35.7619,233.4874725341797
35.8125,231.69482421875
35.8620,233.3977508544922
35.9125,231.75668334960938
35.9621,234.9212646484375
36.0127,231.43699645996094
36.0619,233.4874725341797
36.1126,231.11444091796875
36.1619,233.7142791748047
36.2127,232.01510620117188
36.2619,232.9095001220703
36.3125,231.75668334960938
36.3619,234.02780151367188
36.4126,232.5944366455078
36.4619,232.9095001220703
36.5125,231.69482421875
36.5619,233.2216796875
36.6125,231.18206787109375
36.6619,233.17481994628906
36.7125,231.50108337402344
36.7619,232.27645874023438
36.8126,233.2216796875
36.8619,233.17481994628906
36.9126,232.64706420898438
36.9619,233.4874725341797
37.0126,232.5407257080078
37.0619,232.64706420898438
37.1125,232.13072204589844
37.1619,232.5944366455078
37.2126,232.27645874023438
37.2619,233.17481994628906
37.3126,232.01510620117188
37.3619,232.9095001220703
37.4125,232.27645874023438
37.4619,232.27645874023438
37.5125,232.3874969482422
37.5618,232.33250427246094
37.6125,232.01510620117188
37.6618,231.37159729003906
37.7125,232.07350158691406
37.7619,232.5944366455078
37.8125,232.01510620117188
37.8619,232.5944366455078
37.9126,232.5944366455078
37.9619,231.75668334960938
38.0126,232.64706420898438
38.0619,232.5944366455078
38.1125,233.53099060058594
38.1619,232.5944366455078
38.2125,232.5944366455078
38.2619,232.01510620117188
38.3126,232.64706420898438
38.3619,231.43699645996094
38.4125,232.3874969482422
38.4619,232.64706420898438
38.5125,232.64706420898438
38.5619,232.33250427246094
38.6125,233.2216796875
38.6619,231.0653839111328
38.7126,233.2216796875
38.7619,231.69482421875
38.8125,232.9095001220703
38.8619,232.01510620117188
38.9125,232.9095001220703
38.9619,233.2216796875
39.0125,232.5944366455078
39.0619,232.01510620117188
39.1126,233.79721069335938
39.1619,232.01510620117188
39.2125,233.53099060058594
39.2619,231.43699645996094
39.3125,231.75668334960938
39.3619,232.07350158691406
39.4126,232.33250427246094
39.4619,231.81729125976562
39.5125,232.95877075195312
39.5619,230.92996215820312
39.6125,232.85923767089844
39.6619,231.69482421875
39.7125,233.7561798095703
39.7619,232.69866943359375
39.8125,232.5407257080078
39.8620,231.69482421875
39.9126,233.53099060058594
39.9619,233.44305419921875
40.0126,233.4874725341797
40.0619,231.81729125976562
40.1126,233.79721069335938
40.1619,232.27645874023438
40.2126,233.7561798095703
40.2620,231.37159729003906
40.3125,233.53099060058594
40.3619,231.43699645996094
40.4125,233.0070343017578
40.4620,231.43699645996094
40.5126,234.40811157226562
40.5620,231.18206787109375
40.6126,232.3874969482422
40.6619,230.78900146484375
40.7125,232.9095001220703
40.7619,232.33250427246094
40.8126,233.79721069335938
40.8620,231.43699645996094
40.9126,232.9095001220703
40.9620,231.95555114746094
41.0126,233.53099060058594
41.0619,231.18206787109375
41.1126,233.53099060058594
41.1619,232.07350158691406
41.2126,234.0663299560547
41.2620,232.07350158691406
41.3126,234.1040802001953
41.3619,231.75668334960938
41.4125,233.79721069335938
41.4619,231.43699645996094
41.5126,234.0663299560547
41.5619,230.86016845703125
41.6125,233.2216796875
41.6619,230.6087646484375
41.7125,233.79721069335938
41.7620,230.86016845703125
41.8126,234.02780151367188
41.8620,230.5354766845703
41.9125,233.26760864257812
41.9619,230.86016845703125
42.0125,232.07350158691406
42.0619,231.18206787109375
42.1125,233.79721069335938
42.1619,230.5354766845703
42.2126,234.0663299560547
42.2619,230.86016845703125
42.3126,233.2216796875
42.3619,230.68064880371094
42.4127,234.0663299560547
42.4619,231.18206787109375
42.5126,234.6133270263672
42.5619,231.69482421875
42.6126,233.79721069335938
42.6619,231.81729125976562
42.7125,233.4874725341797
42.7619,230.6087646484375
42.8125,234.1040802001953
42.8621,230.43406677246094
42.9126,234.37356567382812
42.9619,231.11444091796875
43.0126,234.37356567382812
43.0619,231.18206787109375
43.1126,233.79721069335938
43.1619,230.86016845703125
43.2125,234.1040802001953
43.2620,230.6087646484375
43.3125,233.4874725341797
43.3619,230.6087646484375
43.4125,234.33836364746094
43.4619,230.0369415283203
43.5126,233.53099060058594
43.5620,230.86016845703125
43.6125,234.37356567382812
43.6619,229.9579620361328
43.7126,233.79721069335938
43.7620,231.43699645996094
43.8126,233.2216796875
43.8620,230.92996215820312
43.9126,234.6459503173828
43.9619,231.43699645996094
44.0126,233.7561798095703
44.0620,232.21922302246094
44.1125,234.0663299560547
44.1619,230.5354766845703
44.2126,234.6133270263672
44.2619,230.92996215820312
44.3126,234.0663299560547
44.3619,230.5354766845703
44.4126,234.0663299560547
44.4619,230.5354766845703
44.5120,234.1040802001953
44.5619,230.86016845703125
44.6126,233.4874725341797
44.6620,230.6087646484375
44.7126,233.2216796875
44.7619,230.36016845703125
44.8126,234.6459503173828
44.8620,230.6087646484375
44.9126,233.79721069335938
44.9620,230.0369415283203
45.0126,234.0663299560547
45.0620,231.11444091796875
45.1126,234.30239868164062
45.1619,230.0369415283203
45.2126,233.2216796875
45.2619,230.86016845703125
45.3121,234.0663299560547
45.3619,230.6087646484375
45.4126,233.7561798095703
45.4620,230.36016845703125
45.5126,234.1040802001953
45.5619,229.79188537597656
45.6125,233.4874725341797
45.6620,229.4666748046875
45.7126,234.37356567382812
45.7619,230.36016845703125
45.8125,233.44305419921875
45.8619,230.6087646484375
45.9126,233.79721069335938
45.9619,230.68064880371094
46.0126,233.2216796875
46.0619,230.86016845703125
46.1126,234.33836364746094
46.1619,230.86016845703125
46.2127,234.0663299560547
46.2620,230.92996215820312
46.3125,234.02780151367188
46.3620,230.92996215820312
46.4125,234.0663299560547
46.4619,230.6087646484375
46.5125,234.0663299560547
46.5619,231.50108337402344
46.6125,233.8374481201172
46.6620,231.43699645996094
46.7125,233.7561798095703
46.7620,230.6087646484375
46.8125,234.02780151367188
46.8620,230.20787048339844
46.9125,233.44305419921875
46.9619,230.11436462402344
47.0125,234.0663299560547
47.0620,230.0369415283203
47.1125,233.7561798095703
47.1620,230.86016845703125
47.2125,233.7561798095703
47.2619,230.86016845703125
47.3126,232.80795288085938
47.3619,230.6087646484375
47.4125,233.7561798095703
47.4619,230.86016845703125
47.5125,233.4874725341797
47.5619,230.6087646484375
47.6125,234.6779327392578
47.6619,230.86016845703125
47.7126,233.4874725341797
47.7619,230.71636962890625
47.8125,233.4874725341797
47.8620,230.92996215820312
47.9126,233.4874725341797
47.9620,232.13072204589844
48.0126,234.37356567382812
48.0620,230.5354766845703
48.1126,233.17481994628906
48.1619,230.28477478027344
48.2126,234.0663299560547
48.2620,231.18206787109375
48.3126,233.79721069335938
48.3619,230.86016845703125
48.4126,234.6779327392578
48.4619,230.28477478027344
48.5126,234.33836364746094
48.5619,230.6087646484375
48.6126,233.53099060058594
48.6620,230.9983367919922
48.7128,233.53099060058594
48.7620,230.5354766845703
48.8126,234.0663299560547
48.8619,231.11444091796875
48.9125,234.33836364746094
48.9620,231.18206787109375
49.0125,233.2216796875
49.0620,230.28477478027344
49.1126,233.7561798095703
49.1619,230.86016845703125
49.2125,234.6779327392578
49.2620,231.50108337402344
49.3125,234.33836364746094
49.3620,230.6087646484375
49.4125,233.7561798095703
49.4619,231.24832153320312
49.5126,233.44305419921875
49.5619,230.86016845703125
49.6126,234.6133270263672
49.6619,230.92996215820312
49.7126,233.7561798095703
49.7619,231.18206787109375
49.8125,234.1040802001953
49.8619,230.36016845703125
49.9126,234.0663299560547
49.9619,231.50108337402344
50.0126,233.53099060058594
50.0620,230.78900146484375
50.1126,233.8374481201172
50.1619,230.6087646484375
50.2126,234.1040802001953
50.2619,230.5354766845703
50.3126,233.79721069335938
50.3619,230.5354766845703
50.4125,233.4874725341797
50.4619,230.36016845703125
50.5126,233.2216796875
50.5619,229.38206481933594
50.6126,233.2216796875
50.6619,230.6087646484375
50.7126,234.02780151367188
50.7619,230.36016845703125
50.8125,234.6459503173828
50.8619,230.6087646484375
50.9125,233.7561798095703
50.9619,230.92996215820312
51.0126,234.9794158935547
51.0619,231.18206787109375
51.1126,233.7561798095703
51.1620,230.6087646484375
51.2126,234.37356567382812
51.2620,230.6087646484375
51.3126,233.7561798095703
51.3619,230.78900146484375
51.4126,233.17481994628906
51.4619,230.43406677246094
51.5125,233.7561798095703
51.5619,230.86016845703125
51.6126,233.4874725341797
51.6619,230.86016845703125
51.7125,233.44305419921875
51.7619,231.50108337402344
51.8126,233.4874725341797
51.8619,230.46063232421875
51.9126,232.85923767089844
51.9619,231.43699645996094
52.0125,235.2262420654297
52.0619,230.6087646484375
52.1126,232.9095001220703
52.1619,230.92996215820312
52.2125,233.6715087890625
52.2619,230.86016845703125
52.3126,233.79721069335938
52.3619,231.81729125976562
52.4126,233.4874725341797
52.4619,231.43699645996094
52.5126,233.79721069335938
52.5618,230.78900146484375
52.6125,232.9095001220703
52.6619,231.75668334960938
52.7125,233.3977508544922
52.7620,231.43699645996094
52.8125,233.2216796875
52.8619,231.43699645996094
52.9125,233.7561798095703
52.9619,231.50108337402344
53.0126,234.33836364746094
53.0619,231.75668334960938
53.1126,234.9212646484375
53.1619,230.5354766845703
53.2126,232.85923767089844
53.2619,230.92996215820312
53.3126,234.02780151367188
53.3621,231.43699645996094
53.4126,233.79721069335938
53.4619,231.75668334960938
53.5126,233.44305419921875
53.5619,231.37159729003906
53.6126,233.7561798095703
53.6620,231.75668334960938
53.7126,233.4874725341797
53.7619,232.01510620117188
53.8125,233.4874725341797
53.8619,231.50108337402344
53.9125,233.7561798095703
53.9619,231.24832153320312
54.0125,233.79721069335938
54.0619,231.69482421875
54.1126,234.0663299560547
54.1619,232.01510620117188
54.2126,233.4874725341797
54.2620,231.24832153320312
54.3126,233.7142791748047
54.3619,230.36016845703125
54.4127,233.2216796875
54.4619,230.6087646484375
54.5125,233.4874725341797
54.5619,230.92996215820312
54.6126,233.4874725341797
54.6619,231.43699645996094
54.7126,233.79721069335938
54.7620,232.07350158691406
54.8126,234.0663299560547
54.8619,231.75668334960938
54.9125,233.7561798095703
54.9619,231.69482421875
55.0126,233.17481994628906
55.0619,232.33250427246094
55.1126,233.17481994628906
55.1619,231.95555114746094
55.2125,234.0663299560547
